Manufacturer,Generation,Product Name,GPU URL,GPU Chip,Chip URL,Released,Bus,Memory,GPU clock,Memory clock,Architecture,Foundry,Process Size,Transistors,Density,Die Size,DirectX,OpenGL,OpenCL,Vulkan,Shader Model,WDDM,Tensor Cores,RT Cores,Shading Units,TMUs,ROPs,SM Count,L0 Cache,L1 Cache,L2 Cache,L3 Cache,Max. TDP,Pixel Rate,Texture Rate,FP16 (half),FP32 (float),FP64 (double)
AMD,Northern Islands (HD 6400),Radeon HD 6450 OEM,https://www.techpowerup.com/gpu-specs/radeon-hd-6450-oem.c1416,Caicos,https://www.techpowerup.com/gpu-specs/amd-caicos.g114,"Feb 7th, 2011",PCIe 2.0 x16,"512 MB, GDDR3, 64 bit",625 MHz,533 MHz,TeraScale 2,TSMC,40 nm,370 million,5.5M / mm²,67 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,160,8,4,,,8 KB per CU,128 KB,,35 W,2.500 GPixel/s,5.000 GTexel/s,,200.0 GFLOPS,
AMD,Northern Islands (HD 6400),Radeon HD 6450,https://www.techpowerup.com/gpu-specs/radeon-hd-6450.c402,Caicos,https://www.techpowerup.com/gpu-specs/amd-caicos.g114,"Apr 7th, 2011",PCIe 2.0 x16,"512 MB, GDDR3, 64 bit",625 MHz,500 MHz,TeraScale 2,TSMC,40 nm,370 million,5.5M / mm²,67 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,160,8,4,,,8 KB per CU,128 KB,,35 W,2.500 GPixel/s,5.000 GTexel/s,,200.0 GFLOPS,
AMD,Northern Islands (HD 6400),Radeon HD 6490,https://www.techpowerup.com/gpu-specs/radeon-hd-6490.c2475,Redwood,https://www.techpowerup.com/gpu-specs/amd-redwood.g193,"Jul 4th, 2011",PCIe 2.0 x16,"1024 MB, DDR2, 128 bit",550 MHz,500 MHz,TeraScale 2,TSMC,40 nm,627 million,6.0M / mm²,104 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,400,20,8,,,8 KB per CU,256 KB,,39 W,4.400 GPixel/s,8.800 GTexel/s,,352.0 GFLOPS,
AMD,Northern Islands (HD 6500),Radeon HD 6510,https://www.techpowerup.com/gpu-specs/radeon-hd-6510.c2395,Turks,https://www.techpowerup.com/gpu-specs/amd-turks.g92,"May 14th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,667 MHz,TeraScale 2,TSMC,40 nm,716 million,6.1M / mm²,118 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,480,24,8,,,8 KB per CU,256 KB,,75 W,5.200 GPixel/s,10.40 GTexel/s,,416.0 GFLOPS,
AMD,Northern Islands (HD 6500),Radeon HD 6510,https://www.techpowerup.com/gpu-specs/radeon-hd-6510.c2067,Redwood,https://www.techpowerup.com/gpu-specs/amd-redwood.g193,"May 14th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,500 MHz,TeraScale 2,TSMC,40 nm,627 million,6.0M / mm²,104 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,400,20,8,,,8 KB per CU,256 KB,,39 W,5.200 GPixel/s,13.00 GTexel/s,,520.0 GFLOPS,
AMD,Northern Islands (HD 6500),Radeon HD 6530,https://www.techpowerup.com/gpu-specs/radeon-hd-6530.c2361,Redwood,https://www.techpowerup.com/gpu-specs/amd-redwood.g193,"May 14th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,600 MHz,TeraScale 2,TSMC,40 nm,627 million,6.0M / mm²,104 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,400,20,8,,,8 KB per CU,256 KB,,39 W,5.200 GPixel/s,13.00 GTexel/s,,520.0 GFLOPS,
AMD,Northern Islands (HD 6500),Radeon HD 6570,https://www.techpowerup.com/gpu-specs/radeon-hd-6570.c3152,Thames,https://www.techpowerup.com/gpu-specs/amd-thames.g197,"Feb 7th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,500 MHz,TeraScale 2,TSMC,40 nm,716 million,6.1M / mm²,118 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,480,24,16,,,8 KB per CU,256 KB,,44 W,5.200 GPixel/s,15.60 GTexel/s,,624.0 GFLOPS,
AMD,Northern Islands (HD 6500),Radeon HD 6570 OEM,https://www.techpowerup.com/gpu-specs/radeon-hd-6570-oem.c408,Turks,https://www.techpowerup.com/gpu-specs/amd-turks.g92,"Feb 7th, 2011",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,900 MHz,TeraScale 2,TSMC,40 nm,716 million,6.1M / mm²,118 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,480,24,8,,,8 KB per CU,256 KB,,75 W,5.200 GPixel/s,15.60 GTexel/s,,624.0 GFLOPS,
AMD,Northern Islands (HD 6500),Radeon HD 6570,https://www.techpowerup.com/gpu-specs/radeon-hd-6570.c277,Turks,https://www.techpowerup.com/gpu-specs/amd-turks.g92,"Apr 19th, 2011",PCIe 2.0 x16,"2 GB, GDDR5, 128 bit",650 MHz,1000 MHz,TeraScale 2,TSMC,40 nm,716 million,6.1M / mm²,118 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,480,24,8,,,8 KB per CU,256 KB,,75 W,5.200 GPixel/s,15.60 GTexel/s,,624.0 GFLOPS,
AMD,Northern Islands (HD 6600),Radeon HD 6610,https://www.techpowerup.com/gpu-specs/radeon-hd-6610.c2264,Redwood,https://www.techpowerup.com/gpu-specs/amd-redwood.g193,"Mar 20th, 2013",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,800 MHz,TeraScale 2,TSMC,40 nm,627 million,6.0M / mm²,104 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,400,20,8,,,8 KB per CU,256 KB,,39 W,5.200 GPixel/s,13.00 GTexel/s,,520.0 GFLOPS,
AMD,Northern Islands (HD 6600),Radeon HD 6670,https://www.techpowerup.com/gpu-specs/radeon-hd-6670.c406,Turks,https://www.techpowerup.com/gpu-specs/amd-turks.g92,"Apr 19th, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",800 MHz,1000 MHz,TeraScale 2,TSMC,40 nm,716 million,6.1M / mm²,118 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,480,24,8,,,8 KB per CU,256 KB,,75 W,6.400 GPixel/s,19.20 GTexel/s,,768.0 GFLOPS,
AMD,Northern Islands (HD 6700),Radeon HD 6750,https://www.techpowerup.com/gpu-specs/radeon-hd-6750.c279,Juniper,https://www.techpowerup.com/gpu-specs/amd-juniper.g76,"Jan 21st, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",700 MHz,1150 MHz,TeraScale 2,TSMC,40 nm,"1,040 million",6.3M / mm²,166 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,800,40,16,,,8 KB per CU,256 KB,,108 W,11.20 GPixel/s,25.20 GTexel/s,,"1,008 GFLOPS",
AMD,Northern Islands (HD 6700),Radeon HD 6770 Green Edition,https://www.techpowerup.com/gpu-specs/radeon-hd-6770-green-edition.c2354,Juniper,https://www.techpowerup.com/gpu-specs/amd-juniper.g76,"Apr 19th, 2013",PCIe 2.0 x16,"2 GB, GDDR3, 128 bit",700 MHz,667 MHz,TeraScale 2,TSMC,40 nm,"1,040 million",6.3M / mm²,166 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,800,40,16,,,8 KB per CU,256 KB,,108 W,11.20 GPixel/s,25.20 GTexel/s,,"1,008 GFLOPS",
AMD,Northern Islands (HD 6700),Radeon HD 6770,https://www.techpowerup.com/gpu-specs/radeon-hd-6770.c280,Juniper,https://www.techpowerup.com/gpu-specs/amd-juniper.g76,"Jan 21st, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",850 MHz,1200 MHz,TeraScale 2,TSMC,40 nm,"1,040 million",6.3M / mm²,166 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,800,40,16,,,8 KB per CU,256 KB,,108 W,13.60 GPixel/s,34.00 GTexel/s,,"1,360 GFLOPS",
AMD,Northern Islands (HD 6700),Radeon HD 6790,https://www.techpowerup.com/gpu-specs/radeon-hd-6790.c283,Barts,https://www.techpowerup.com/gpu-specs/amd-barts.g80,"Apr 4th, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",840 MHz,1050 MHz,TeraScale 2,TSMC,40 nm,"1,700 million",6.7M / mm²,255 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,1120,56,32,,,8 KB per CU,512 KB,,300 W,13.44 GPixel/s,33.60 GTexel/s,,"1,344 GFLOPS",
AMD,Northern Islands (HD 6800),Radeon HD 6850 1440SP Edition,https://www.techpowerup.com/gpu-specs/radeon-hd-6850-1440sp-edition.c2219,Cypress,https://www.techpowerup.com/gpu-specs/amd-cypress.g137,"Aug 21st, 2012",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",725 MHz,1000 MHz,TeraScale 2,TSMC,40 nm,"2,154 million",6.4M / mm²,334 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,1600,80,32,,,8 KB per CU,512 KB,,225 W,23.20 GPixel/s,52.20 GTexel/s,,2.088 TFLOPS,417.6 GFLOPS (1:5)
AMD,Northern Islands (HD 6800),Radeon HD 6850,https://www.techpowerup.com/gpu-specs/radeon-hd-6850.c255,Barts,https://www.techpowerup.com/gpu-specs/amd-barts.g80,"Oct 21st, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",775 MHz,1000 MHz,TeraScale 2,TSMC,40 nm,"1,700 million",6.7M / mm²,255 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,1120,56,32,,,8 KB per CU,512 KB,,300 W,24.80 GPixel/s,37.20 GTexel/s,,"1,488 GFLOPS",
AMD,Northern Islands (HD 6800),Radeon HD 6870 1600SP Edition,https://www.techpowerup.com/gpu-specs/radeon-hd-6870-1600sp-edition.c2218,Cypress,https://www.techpowerup.com/gpu-specs/amd-cypress.g137,"Jan 14th, 2013",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",850 MHz,1050 MHz,TeraScale 2,TSMC,40 nm,"2,154 million",6.4M / mm²,334 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,1600,80,32,,,8 KB per CU,512 KB,,225 W,27.20 GPixel/s,68.00 GTexel/s,,2.720 TFLOPS,544.0 GFLOPS (1:5)
AMD,Northern Islands (HD 6800),Radeon HD 6870,https://www.techpowerup.com/gpu-specs/radeon-hd-6870.c256,Barts,https://www.techpowerup.com/gpu-specs/amd-barts.g80,"Oct 21st, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",900 MHz,1050 MHz,TeraScale 2,TSMC,40 nm,"1,700 million",6.7M / mm²,255 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,1120,56,32,,,8 KB per CU,512 KB,,300 W,28.80 GPixel/s,50.40 GTexel/s,,2.016 TFLOPS,
AMD,Northern Islands (HD 6800),Radeon HD 6850 X2,https://www.techpowerup.com/gpu-specs/radeon-hd-6850-x2.c1698,Barts,https://www.techpowerup.com/gpu-specs/amd-barts.g80,"Sep 19th, 2011",PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",800 MHz,1050 MHz,TeraScale 2,TSMC,40 nm,"1,700 million",6.7M / mm²,255 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,1120,56,32,,,8 KB per CU,512 KB,,300 W,25.60 GPixel/s,38.40 GTexel/s,,1.536 TFLOPS,
AMD,Northern Islands (HD 6800),Radeon HD 6870 X2,https://www.techpowerup.com/gpu-specs/radeon-hd-6870-x2.c1174,Barts,https://www.techpowerup.com/gpu-specs/amd-barts.g80,"Jul 8th, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",900 MHz,1050 MHz,TeraScale 2,TSMC,40 nm,"1,700 million",6.7M / mm²,255 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,1120,56,32,,,8 KB per CU,512 KB,,300 W,28.80 GPixel/s,50.40 GTexel/s,,2.016 TFLOPS,
AMD,Northern Islands (HD 6900),Radeon HD 6930,https://www.techpowerup.com/gpu-specs/radeon-hd-6930.c306,Cayman,https://www.techpowerup.com/gpu-specs/amd-cayman.g81,"Dec 1st, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",750 MHz,1200 MHz,TeraScale 3,TSMC,40 nm,"2,640 million",6.8M / mm²,389 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,1536,96,32,,,8 KB per CU,512 KB,,250 W,24.00 GPixel/s,60.00 GTexel/s,,1.920 TFLOPS,480.0 GFLOPS (1:4)
AMD,Northern Islands (HD 6900),Radeon HD 6950,https://www.techpowerup.com/gpu-specs/radeon-hd-6950.c405,Cayman,https://www.techpowerup.com/gpu-specs/amd-cayman.g81,"Dec 14th, 2010",PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",800 MHz,1250 MHz,TeraScale 3,TSMC,40 nm,"2,640 million",6.8M / mm²,389 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,1536,96,32,,,8 KB per CU,512 KB,,250 W,25.60 GPixel/s,70.40 GTexel/s,,2.253 TFLOPS,563.2 GFLOPS (1:4)
AMD,Northern Islands (HD 6900),Radeon HD 6970,https://www.techpowerup.com/gpu-specs/radeon-hd-6970.c258,Cayman,https://www.techpowerup.com/gpu-specs/amd-cayman.g81,"Dec 14th, 2010",PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",880 MHz,1375 MHz,TeraScale 3,TSMC,40 nm,"2,640 million",6.8M / mm²,389 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,1536,96,32,,,8 KB per CU,512 KB,,250 W,28.16 GPixel/s,84.48 GTexel/s,,2.703 TFLOPS,675.8 GFLOPS (1:4)
AMD,Northern Islands (HD 6900),Radeon HD 6990,https://www.techpowerup.com/gpu-specs/radeon-hd-6990.c275,Antilles,https://www.techpowerup.com/gpu-specs/amd-antilles.g90,"Mar 8th, 2011",PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",830 MHz,1250 MHz,TeraScale 3,TSMC,40 nm,"2,640 million",6.8M / mm²,389 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,1536,96,32,,,8 KB per CU,512 KB,,375 W,26.56 GPixel/s,79.68 GTexel/s,,2.550 TFLOPS,637.4 GFLOPS (1:4)
AMD,Northern Islands (HD 6900),Radeon HD 6970 X2,https://www.techpowerup.com/gpu-specs/radeon-hd-6970-x2.c3037,Antilles,https://www.techpowerup.com/gpu-specs/amd-antilles.g90,Never Released,PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",880 MHz,1375 MHz,TeraScale 3,TSMC,40 nm,"2,640 million",6.8M / mm²,389 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,1536,96,32,,,8 KB per CU,512 KB,,375 W,28.16 GPixel/s,84.48 GTexel/s,,2.703 TFLOPS,
AMD,Southern Islands (HD 7300),Radeon HD 7350 OEM PCI,https://www.techpowerup.com/gpu-specs/radeon-hd-7350-oem-pci.c2365,Cedar,https://www.techpowerup.com/gpu-specs/amd-cedar.g113,"Jan 5th, 2012",PCI,"512 MB, GDDR3, 64 bit",650 MHz,500 MHz,TeraScale 2,TSMC,40 nm,292 million,4.9M / mm²,59 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,80,8,4,,,8 KB per CU,128 KB,,25 W,2.600 GPixel/s,5.200 GTexel/s,,104.0 GFLOPS,
AMD,Southern Islands (HD 7300),Radeon HD 7350 OEM,https://www.techpowerup.com/gpu-specs/radeon-hd-7350-oem.c632,Cedar,https://www.techpowerup.com/gpu-specs/amd-cedar.g113,"Jan 5th, 2012",PCIe 2.0 x16,"512 MB, GDDR3, 64 bit",650 MHz,800 MHz,TeraScale 2,TSMC,40 nm,292 million,4.9M / mm²,59 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,80,8,4,,,8 KB per CU,128 KB,,25 W,2.600 GPixel/s,5.200 GTexel/s,,104.0 GFLOPS,
AMD,Southern Islands (HD 7400),Radeon HD 7450 OEM,https://www.techpowerup.com/gpu-specs/radeon-hd-7450-oem.c300,Caicos,https://www.techpowerup.com/gpu-specs/amd-caicos.g114,"Jan 5th, 2012",PCIe 2.0 x16,"512 MB, GDDR3, 64 bit",625 MHz,533 MHz,TeraScale 2,TSMC,40 nm,370 million,5.5M / mm²,67 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,160,8,4,,,8 KB per CU,128 KB,,35 W,2.500 GPixel/s,5.000 GTexel/s,,200.0 GFLOPS,
AMD,Southern Islands (HD 7400),Radeon HD 7470 OEM,https://www.techpowerup.com/gpu-specs/radeon-hd-7470-oem.c299,Caicos,https://www.techpowerup.com/gpu-specs/amd-caicos.g114,"Jan 5th, 2012",PCIe 2.0 x16,"1024 MB, GDDR5, 64 bit",750 MHz,900 MHz,TeraScale 2,TSMC,40 nm,370 million,5.5M / mm²,67 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,160,8,4,,,8 KB per CU,128 KB,,35 W,3.000 GPixel/s,6.000 GTexel/s,,240.0 GFLOPS,
AMD,Southern Islands (HD 7500),Radeon HD 7510 OEM,https://www.techpowerup.com/gpu-specs/radeon-hd-7510-oem.c2138,Turks,https://www.techpowerup.com/gpu-specs/amd-turks.g92,"Feb 1st, 2013",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,667 MHz,TeraScale 2,TSMC,40 nm,716 million,6.1M / mm²,118 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,480,24,8,,,8 KB per CU,256 KB,,75 W,2.600 GPixel/s,10.40 GTexel/s,,416.0 GFLOPS,
AMD,Southern Islands (HD 7500),Radeon HD 7570 OEM,https://www.techpowerup.com/gpu-specs/radeon-hd-7570-oem.c2393,Redwood,https://www.techpowerup.com/gpu-specs/amd-redwood.g193,"Mar 20th, 2013",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,800 MHz,TeraScale 2,TSMC,40 nm,627 million,6.0M / mm²,104 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,400,20,8,,,8 KB per CU,256 KB,,39 W,5.200 GPixel/s,13.00 GTexel/s,,520.0 GFLOPS,
AMD,Southern Islands (HD 7500),Radeon HD 7570,https://www.techpowerup.com/gpu-specs/radeon-hd-7570.c393,Turks,https://www.techpowerup.com/gpu-specs/amd-turks.g92,"Jan 5th, 2012",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",650 MHz,800 MHz,TeraScale 2,TSMC,40 nm,716 million,6.1M / mm²,118 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,480,24,8,,,8 KB per CU,256 KB,,75 W,5.200 GPixel/s,15.60 GTexel/s,,624.0 GFLOPS,
AMD,Southern Islands (HD 7600),Radeon HD 7670 OEM,https://www.techpowerup.com/gpu-specs/radeon-hd-7670-oem.c392,Turks,https://www.techpowerup.com/gpu-specs/amd-turks.g92,"Jan 5th, 2012",PCIe 2.0 x16,"512 MB, GDDR5, 128 bit",800 MHz,1000 MHz,TeraScale 2,TSMC,40 nm,716 million,6.1M / mm²,118 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,480,24,8,,,8 KB per CU,256 KB,,75 W,6.400 GPixel/s,19.20 GTexel/s,,768.0 GFLOPS,
AMD,Southern Islands (HD 7700),Radeon HD 7720 OEM,https://www.techpowerup.com/gpu-specs/radeon-hd-7720-oem.c2208,Barts,https://www.techpowerup.com/gpu-specs/amd-barts.g80,"Mar 15th, 2013",PCIe 2.0 x16,"1024 MB, GDDR5, 256 bit",840 MHz,1050 MHz,TeraScale 2,TSMC,40 nm,"1,700 million",6.7M / mm²,255 mm²,11.2 (11_0),4.4,1.2,N/A,5.0,1.3,,,1120,56,32,,,8 KB per CU,512 KB,,300 W,26.88 GPixel/s,33.60 GTexel/s,,"1,344 GFLOPS",
AMD,Southern Islands (HD 7700),Radeon HD 7730,https://www.techpowerup.com/gpu-specs/radeon-hd-7730.c2127,Cape Verde,https://www.techpowerup.com/gpu-specs/amd-cape-verde.g100,"May 1st, 2013",PCIe 3.0 x16,"1024 MB, GDDR5, 128 bit",800 MHz,1125 MHz,GCN 1.0,TSMC,28 nm,"1,500 million",12.2M / mm²,123 mm²,12 (11_1),4.6,2.1 (1.2),1.2.170,6.5 (5.1),2.7,,,640,40,16,,,16 KB per CU,256 KB,,80 W,6.400 GPixel/s,19.20 GTexel/s,,614.4 GFLOPS,38.40 GFLOPS (1:16)
AMD,Southern Islands (HD 7700),Radeon HD 7750,https://www.techpowerup.com/gpu-specs/radeon-hd-7750.c309,Cape Verde,https://www.techpowerup.com/gpu-specs/amd-cape-verde.g100,"Feb 15th, 2012",PCIe 3.0 x16,"1024 MB, GDDR5, 128 bit",800 MHz,1125 MHz,GCN 1.0,TSMC,28 nm,"1,500 million",12.2M / mm²,123 mm²,12 (11_1),4.6,2.1 (1.2),1.2.170,6.5 (5.1),2.7,,,640,40,16,,,16 KB per CU,256 KB,,80 W,12.80 GPixel/s,25.60 GTexel/s,,819.2 GFLOPS,51.20 GFLOPS (1:16)
AMD,Southern Islands (HD 7700),Radeon HD 7770 GHz Edition,https://www.techpowerup.com/gpu-specs/radeon-hd-7770-ghz-edition.c308,Cape Verde,https://www.techpowerup.com/gpu-specs/amd-cape-verde.g100,"Feb 15th, 2012",PCIe 3.0 x16,"1024 MB, GDDR5, 128 bit",1000 MHz,1125 MHz,GCN 1.0,TSMC,28 nm,"1,500 million",12.2M / mm²,123 mm²,12 (11_1),4.6,2.1 (1.2),1.2.170,6.5 (5.1),2.7,,,640,40,16,,,16 KB per CU,256 KB,,80 W,16.00 GPixel/s,40.00 GTexel/s,,"1,280 GFLOPS",80.00 GFLOPS (1:16)
AMD,Southern Islands (HD 7700),Radeon HD 7790,https://www.techpowerup.com/gpu-specs/radeon-hd-7790.c2100,Bonaire,https://www.techpowerup.com/gpu-specs/amd-bonaire.g568,"Mar 22nd, 2013",PCIe 3.0 x16,"1024 MB, GDDR5, 128 bit",1000 MHz,1500 MHz,GCN 2.0,TSMC,28 nm,"2,080 million",13.0M / mm²,160 mm²,12 (12_0),4.6,2.1,1.2.170,6.5,2.7,,,896,56,16,,,16 KB per CU,256 KB,,115 W,16.00 GPixel/s,56.00 GTexel/s,,1.792 TFLOPS,112.0 GFLOPS (1:16)
AMD,Southern Islands (HD 7800),Radeon HD 7850,https://www.techpowerup.com/gpu-specs/radeon-hd-7850.c1055,Pitcairn,https://www.techpowerup.com/gpu-specs/amd-pitcairn.g420,"Mar 5th, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",860 MHz,1200 MHz,GCN 1.0,TSMC,28 nm,"2,800 million",13.2M / mm²,212 mm²,12 (11_1),4.6,2.1 (1.2),1.2.170,6.5 (5.1),2.7,,,1280,80,32,,,16 KB per CU,512 KB,,175 W,27.52 GPixel/s,55.04 GTexel/s,,1.761 TFLOPS,110.1 GFLOPS (1:16)
AMD,Southern Islands (HD 7800),Radeon HD 7870 GHz Edition,https://www.techpowerup.com/gpu-specs/radeon-hd-7870-ghz-edition.c339,Pitcairn,https://www.techpowerup.com/gpu-specs/amd-pitcairn.g420,"Mar 5th, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",1000 MHz,1200 MHz,GCN 1.0,TSMC,28 nm,"2,800 million",13.2M / mm²,212 mm²,12 (11_1),4.6,2.1 (1.2),1.2.170,6.5 (5.1),2.7,,,1280,80,32,,,16 KB per CU,512 KB,,175 W,32.00 GPixel/s,80.00 GTexel/s,,2.560 TFLOPS,160.0 GFLOPS (1:16)
AMD,Southern Islands (HD 7800),Radeon HD 7870 XT,https://www.techpowerup.com/gpu-specs/radeon-hd-7870-xt.c1860,Tahiti,https://www.techpowerup.com/gpu-specs/amd-tahiti.g120,"Nov 19th, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",925 MHz,1500 MHz,GCN 1.0,TSMC,28 nm,"4,313 million",12.3M / mm²,352 mm²,12 (11_1),4.6,2.1 (1.2),1.2.170,6.5 (5.1),2.7,,,2048,128,32,,,16 KB per CU,768 KB,,375 W,31.20 GPixel/s,93.60 GTexel/s,,2.995 TFLOPS,748.8 GFLOPS (1:4)
AMD,Southern Islands (HD 7900),Radeon HD 7950 Monica BIOS 1,https://www.techpowerup.com/gpu-specs/radeon-hd-7950-monica-bios-1.c3076,Tahiti,https://www.techpowerup.com/gpu-specs/amd-tahiti.g120,"Jan 31st, 2012",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",925 MHz,1250 MHz,GCN 1.0,TSMC,28 nm,"4,313 million",12.3M / mm²,352 mm²,12 (11_1),4.6,2.1 (1.2),1.2.170,6.5 (5.1),2.7,,,2048,128,32,,,16 KB per CU,768 KB,,375 W,29.60 GPixel/s,88.80 GTexel/s,,2.842 TFLOPS,710.4 GFLOPS (1:4)
AMD,Southern Islands (HD 7900),Radeon HD 7950 Monica BIOS 2,https://www.techpowerup.com/gpu-specs/radeon-hd-7950-monica-bios-2.c3077,Tahiti,https://www.techpowerup.com/gpu-specs/amd-tahiti.g120,"Jan 31st, 2012",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",800 MHz,1250 MHz,GCN 1.0,TSMC,28 nm,"4,313 million",12.3M / mm²,352 mm²,12 (11_1),4.6,2.1 (1.2),1.2.170,6.5 (5.1),2.7,,,2048,128,32,,,16 KB per CU,768 KB,,375 W,25.60 GPixel/s,38.40 GTexel/s,,"1,229 GFLOPS",307.2 GFLOPS (1:4)
AMD,Southern Islands (HD 7900),Radeon HD 7950 Mac Edition,https://www.techpowerup.com/gpu-specs/radeon-hd-7950-mac-edition.c2142,Tahiti,https://www.techpowerup.com/gpu-specs/amd-tahiti.g120,"Mar 7th, 2013",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",800 MHz,1250 MHz,GCN 1.0,TSMC,28 nm,"4,313 million",12.3M / mm²,352 mm²,12 (11_1),4.6,2.1 (1.2),1.2.170,6.5 (5.1),2.7,,,2048,128,32,,,16 KB per CU,768 KB,,375 W,25.60 GPixel/s,89.60 GTexel/s,,2.867 TFLOPS,716.8 GFLOPS (1:4)
AMD,Southern Islands (HD 7900),Radeon HD 7950,https://www.techpowerup.com/gpu-specs/radeon-hd-7950.c307,Tahiti,https://www.techpowerup.com/gpu-specs/amd-tahiti.g120,"Jan 31st, 2012",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",800 MHz,1250 MHz,GCN 1.0,TSMC,28 nm,"4,313 million",12.3M / mm²,352 mm²,12 (11_1),4.6,2.1 (1.2),1.2.170,6.5 (5.1),2.7,,,2048,128,32,,,16 KB per CU,768 KB,,375 W,25.60 GPixel/s,89.60 GTexel/s,,2.867 TFLOPS,716.8 GFLOPS (1:4)
AMD,Southern Islands (HD 7900),Radeon HD 7950 Boost,https://www.techpowerup.com/gpu-specs/radeon-hd-7950-boost.c1181,Tahiti,https://www.techpowerup.com/gpu-specs/amd-tahiti.g120,"Jun 22nd, 2012",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",850 MHz,1250 MHz,GCN 1.0,TSMC,28 nm,"4,313 million",12.3M / mm²,352 mm²,12 (11_1),4.6,2.1 (1.2),1.2.170,6.5 (5.1),2.7,,,2048,128,32,,,16 KB per CU,768 KB,,375 W,29.60 GPixel/s,103.6 GTexel/s,,3.315 TFLOPS,828.8 GFLOPS (1:4)
